squad_id,cliente,account,arr,auditado,auditado_flag,churn_realizado,cidade,coordenador,criterio_mql,criterio_sql,csat_atendimento,csat_campanhas,csat_copy,csat_design,csat_prazo,csat_resultados,customer_care_status,data_atualizacao,data_inicio_contrato,data_vencimento_contrato,deadline_plano,drive_cliente,entregas_prazo,entregas_qualidade,fee,flag_calculada,flag_media,google_media_plan,gt,health_medio,justificativa_atrasos,justificativa_mql,justificativa_qualidade,justificativa_relacionamento,justificativa_resultado,kr1,kr2,kr3,last_csat_matriz,link_cac_mapeado,link_contrato,link_ekyte,link_growthpack,link_loop,link_pic,link_replanejamento,lt,meta_media_plan,meta_mql,mhs,modalidade_vendas,nota_atrasos,nota_mql,nota_qualidade,nota_relacionamento,nota_resultado,nps,objetivo_smart,pacing_kr1,pacing_kr2,pacing_kr3,plano_acao,pontuacao_ponderada,realizado_kr1,realizado_kr2,realizado_kr3,relacionamento,replanejamentos_q3,resultados,resumo_historico,saldo_conta_google,saldo_conta_meta,segment,start_plano,step,tem_loop_aberto,tier,total_media_plan
legacy,EMEC,Daniel,,Não,Não,Sim,Santa Barbara/MG,Cadu,,,,,,,,,Aviso Prévio,2026-07-31,2025-11-26,,2026-07-24,579. EMEC,,,4955.39,,🔴 VERMELHO,0.0,Juliano,,Nenhuma tarefa ativa vencida.,Nenhuma reunião encontrada na Agenda desta semana.,Sem evidência de qualidade nesta semana.,CRÍTICO: zero reunião confirmada nesta semana. Coordenador confirma que a conta está em processo de encerramento — ausência de call está diretamente relacionada a isso.,Sem meta de Resultado pactuada desde a fase de estruturação (julho). Regra CARE aplicada.,,,,,CAC e Breakeven | Emec,Link do Contrato,eKyte,Emec |  GrowthPack V26 (Inside Sales),Gestão de Alerta (Loop),,,8,1500.0,,,Inside Sales,3.0,1.0,2.0,1.0,3.0,,,,,,,57.0,,,,,Link da apresentação,,"Atualização semanal (03-07/08). Conta em processo de encerramento, segundo o coordenador — sem reunião esta semana pelo mesmo motivo. Tendência: piorando | confiança: baixa.",,,Industra de mineração,2026-07-14,V1,Sim,,1500.0
legacy,MUVY,Daniel,,Não,,Sim,Chapecó/SC,Cadu,,,,,,,,,Aviso Prévio,2026-07-24,2024-10-18,,2026-07-24,341. MUVY CLUBE DO MOVIMENTO,,,4920.0,,,0.0,Juliano,,TRUE,TRUE,🟢 SAFE,,,,,,,Muvy | GrowthPack V26 (Inside Sales),Link do Contrato,eKyte,Muvy | GrowthPack V26 (Inside Sales),Gestão de Alerta (Loop),,,21,5000.0,,,Inside Sales,,,,27.0,,,,,,,,,,,,,Link da apresentação,10,,,,Academia,2026-07-14,V2,Sim,SMALL,5000.0
legacy,INFINITY,Daniel,,Não,Não,Não,Bauru/SP,Cadu,Voce já tem um studio ou academia?,Validação de Budget,,,,,,,Antecipação,2026-07-31,2024-08-29,,,324. INFINITY - GUSTAVO DE LUCAS CAMARGO,,,4683.0,,🔴 VERMELHO,0.0,Juliano,,Nenhuma tarefa ativa vencida na workspace.,"14 MQLs de 22 leads ≈ 63,6% de taxa de MQL — bem acima do corte de 30%; 7 orçamentos enviados (50% MQL→SQL).",Sem retrabalho ou reclamação de qualidade; call tática de ajuste de CRM/funil sem intercorrência.,"Reunião cumprida, mas reativa/tática (CRM, distribuição de leads, campanhas) — sem proposta estratégica nova além do escopo de mídia já rodando.","Nenhuma venda fechada no período (investimento R$1.990, 22 leads, 7 orçamentos, 0 fechamentos) — dispara vermelho automático pela régua.",,,,,Infinity | GrowthPack V26 (Inside Sales),Link do Contrato,eKyte,Infinity | GrowthPack V26 (Inside Sales),Gestão de Alerta (Loop),,,23,5500.0,,,Inside Sales,3.0,3.0,3.0,2.0,1.0,,,,,,,73.0,,,,,Link da apresentação,,"2 avaliações válidas (04/08, 12/08). MQL manteve-se forte (auditoria de atendimento → taxa calculada de 63,6%). Resultado piorou de nota 1 (sem dado) para nota 1 (dado confirmado: zero vendas) — mesma nota, mas agora com evidência direta em vez de ausência de dado. Tendência: estável (mas resultado zerado dói) | flag histórica: 🟠 antecipação → 🔴 vermelho | confiança: alta.",,,Equipamentos de Academia,,V2,Não,SMALL,4000.0
legacy,NIKA SECURITIZADORA S/A,Daniel,,Não,,Sim,Americana/SP,Cadu,,,3.0,2.0,3.0,4.0,2.0,1.0,Tratativa,2026-07-24,2026-01-14,,,,,,4093.25,,,1000.0,Leandro,,FALSE,FALSE,⚫ CRITICAL,,,,,,,Nika Securitizadora |  GrowthPack V26 (Inside Sales),Link do Contrato,,Nika Securitizadora |  GrowthPack V26 (Inside Sales),Acessar Loop,,,6,2000.0,,Muito desapontado,Inside Sales,,,,0.0,,5.0,,,,,,,,,,,,0,,,,Securitizadora,,V1,Não,,3000.0
legacy,ALLINI CLOSET,Daniel,,Não,,Sim,São Paulo/SP,Cadu,,,,,,,,,Aviso Prévio,2026-07-24,2025-10-01,,2026-07-24,531. ALLINI CLOSET,,,2300.0,,,0.0,Juliano,,FALSE,FALSE,⚫ CRITICAL,,,,,,,CAC e Breakeven | Allini Closet,Link do Contrato,eKyte,,Gestão de Alerta (Loop) - Allini Closet,,,10,2000.0,,,E-commerce,,,,0.0,,,,,,,,,,,,,,0,,,,E-commerce de Moda,2026-07-14,V1,Sim,TINY,2000.0
legacy,INSTITUTO VITTA CORPUS,Daniel,,Não,Não,Não,Goania/GO,Cadu,,,,,,,,,Antecipação,2026-07-31,2026-06-01,,2026-07-24,616. VITTA CORPUS SAUDE ESTETICA,,,2112.0,,🔴 VERMELHO,0.0,Juliano,,"1 tarefa ativa vencida (due 12/08), sem tag Aguardando Aprovação.","5 leads efetivos no CRM de 7 conversões no Meta, maioria desqualificados ou sem retorno de contato — nenhum MQL válido no período.",Leads mal qualificados geraram inclusive relatos de assédio às funcionárias do cliente — falha grave de qualificação/segmentação que prejudicou o cliente diretamente.,"CRÍTICO: cliente verbalizou insatisfação profunda na própria call — mais de 50% do prazo de contrato decorrido sem progresso de faturamento, custos elevados, leads ruins. Cadu (novo coordenador do projeto) assumiu a gestão direta na própria reunião.","Cliente afirma que, com mais de 50% do contrato decorrido, não houve progresso de faturamento — sem venda ou resultado a reportar.",,,,,Vitta Corpus | GrowthPack V26 (Inside Sales),Link do Contrato,eKyte,Vitta Corpus | GrowthPack V26 (Inside Sales),Gestão de Alerta (Loop),,,2,1000.0,,,Inside Sales,1.0,1.0,1.0,1.0,1.0,,,,,,,30.0,,,,,,,"2 avaliações válidas (05/08, 13/08). Todas as 5 dimensões pioraram ou seguiram críticas: relacionamento saiu de 2 (reunião remarcada, tratada como não-crítico) para 1 (insatisfação explícita e grave nesta call). Cadu assumiu a gestão direta do projeto nesta reunião. Tendência: piorando (crítico) | flag histórica: 🟠 antecipação → 🔴 vermelho | confiança: alta — conta em risco real, requer acompanhamento próximo nas próximas semanas.",,,Clinica,2026-07-14,V1,Sim,TINY,1000.0
legacy,CONCLAVE,Daniel,,Não,Não,Não,São Paulo/SP,Cadu,,,,,,,,,Antecipação,2026-07-31,2026-06-01,,2026-07-24,Projeto Conclave - V4,,,,,🔴 VERMELHO,0.0,Juliano,,"2 tarefas ativas vencidas, sem tag Aguardando Aprovação.",Nenhuma reunião encontrada nesta semana.,Sem evidência de qualidade nesta semana.,CRÍTICO: zero reunião confirmada. Coordenador confirma que a conta está em processo de encerramento.,Sem dado de resultado apresentado.,,,,,,Link do Contrato,eKyte,,Gestão de Alerta (Loop),,,2,0.0,,,Inside Sales,1.0,1.0,2.0,1.0,1.0,,,,,,,35.0,,,,,Link da apresentação,,"Atualização semanal (03-07/08). Conta em processo de encerramento, segundo o coordenador — sem reunião esta semana pelo mesmo motivo (mesmo padrão de EMEC e Mateus Suplementos). Tendência: piorando | confiança: baixa.",,,Eventos privados,2026-07-14,V1,Sim,SMALL,0.0
legacy,GB INSURANCE GROUP LTDA,Leonardo,,Não,Não,Não,Osório - RS,Cadu,,,,,,,,,Aviso Prévio,2026-07-31,2026-03-05,,2026-07-24,445. GB SEGUROS,,,6352.0,,🔴 VERMELHO,0.0,Guilherme,,"2 tarefas ativas vencidas (desde 21/07), ambas com tag Aguardando Aprovação — dependem do cliente.","Só vendas (5) e CPL (R$1,82) foram apresentados nesta call — sem contagem de leads/MQL do período. Nota rebaixada por ausência de dado, não indicador ruim confirmado.","Erro operacional da própria V4: Léo disparou 300 mensagens em massa e derrubou o WhatsApp do cliente por dias, pausando campanhas e deixando leads sem resposta. Erro assumido em call ('foi um erro da minha parte').","Reunião colaborativa e sem atrito, mas essencialmente resolvendo um problema operacional causado pela própria V4 (queda do WhatsApp); alguma condução estratégica (tendência de seguro residencial identificada), mas o núcleo da call foi reativo.",5 vendas / R$2.295 faturados no mês até o dia 13 — não cobre Fee (R$6.352) nem mídia ainda; sem ROI calculado.,,,,,Não temos,Link do Contrato,eKyte,GB SEGUROS | GrowthPack V26 (Inside Sales),Gestão de Alerta (Loop),,,5,4000.0,,,Inside Sales,2.0,1.0,1.0,2.0,2.0,,,,,,,46.0,,,,,link da apresentação,,"2 avaliações válidas (06/08, 13/08). ATENÇÃO: 'Customer Care Status' (coluna AQ) ainda marca 'Aviso Prévio' da medição anterior — não encontrei confirmação nesta call se o aviso de 60 dias seguia em curso ou foi revertido; favor reconfirmar, pois muda a leitura completa desta conta. Qualidade piorou de 2→1 (erro operacional real da V4 nesta semana, WhatsApp banido). Relacionamento e Atrasos não travam mais a flag automaticamente pela régua nova. Tendência: piorando (execução) | flag histórica: 🔴 vermelho → 🔴 vermelho (agora por MQL sem dado) | confiança: média.",,,Seguro Solar,2026-07-14,V2,Sim,,4000.0
legacy,SANVIMAX,Leonardo,,Não,Não,Não,São Paulo - SP,Cadu,,,,,,,,,Antecipação,2026-07-31,2025-05-23,,2026-07-24,430. Sanvimax Ferramentas LTDA,,,4596.0,,🔴 VERMELHO,400.0,Guilherme,,"2 tarefas ativas vencidas, ambas com tag Aguardando Aprovação.",Nenhuma reunião encontrada nesta semana.,Sem evidência de qualidade nesta semana.,"CRÍTICO: zero reunião confirmada nesta semana especificamente (havia tido reunião produtiva em 31/07, fora da janela desta atualização).",Sem dado de resultado apresentado nesta semana.,,,,,MC e Breakeven | Sanvimax,Link do Contrato,eKyte,Sanvimax Growth Pack 3.0 - Padrão [Visão Por Canal],Gestão de Alerta (Loop),,,14,3600.0,,,Inside Sales,2.0,1.0,2.0,1.0,1.0,,,,,,,41.0,,,,,Link da apresentação,,"Atualização semanal (03-07/08). Sem call na semana, apesar do Ekyte ter melhorado bastante (2 tarefas, ambas aguardando aprovação do cliente). Tendência: mista (Atrasos melhora, Relacionamento sem dado) | confiança: baixa.",,,Mineração,2026-07-14,V2,Sim,,4000.0
legacy,FIMAQ (CAIU),Leonardo,,Não,,Sim,Rio das ostras - RJ,Cadu,,,,,,,,,Aviso Prévio,2026-07-24,2025-03-20,,,399. FIMAQ SERVICOS ONSITE LTDA,,,4900.0,,,0.0,Guilherme,,FALSE,FALSE,⚫ CRITICAL,,,,,,,MC e Breakeven | FIMAQ ONSITE,Link do Contrato,,Fimaq | Growth Pack 3.0 - Padrão [Visão Por Canal],,,,16,200.0,,,Inside Sales,,,,0.0,,,,,,,,,,,,,Churn,0,,,,Equipamento Portuarios,,V2,Sim,,200.0
legacy,TEM DISNEY EM PARIS,Leonardo,,Não,Não,Não,Paris,Cadu,,,,,,,,,Antecipação,2026-07-31,2025-11-03,,2026-07-24,568. TEM DISNEY EM PARIS,,,10025.81,,🔴 VERMELHO,1100.0,Guilherme,,"1 tarefa ativa vencida (bot de boas-vindas, due 31/07), sem tag Aguardando Aprovação.","181 leads no funil, 27 em negociação/orçamento (~15%) — usado como proxy de taxa de MQL na ausência de definição fechada (já registrado como inconsistente em rodadas anteriores). Abaixo do corte de 30%.",Robô de automação falhou em atender corretamente a lead Sarina Gomes (erro de configuração identificado em call) — falha real que pode ter custado uma venda; CRM com 1.028 conversas abertas sem triagem.,"Reunião cumprida e colaborativa, mas majoritariamente reativa (resolvendo CRM/robô quebrado) — cliente insatisfeito com performance comercial da própria equipe interna (Aline); Cadu se comprometeu a atuar diretamente em ligações de venda.","4 vendas fechadas 'recentemente' citadas, mas total de vendas/faturamento do mês não foi apresentado nesta call — dado insuficiente para confirmar pace da meta de 45 vendas/R$300k. Recomendo puxar total direto do Kommo/CRM antes da próxima rodada.",,,,,TEM DISNEY EM PARIS MC e Breakeven | Padrão,Link do Contrato,eKyte,TEM DISNEY EM PARIS [Growth Pack 3.0] - Padrão [Visão Por Canal],Gestão de Alerta (Loop),,,9,2200.0,,,Inside Sales,1.0,2.0,1.0,2.0,2.0,,,,,,,48.0,,,,,Link da apresentação,,"2 avaliações válidas (04/08, 11/08). Resultado caiu de nota 5 (dentro do pace, confirmado pelo coordenador) para nota 2 (dado insuficiente nesta call específica) — queda reflete falta de número consolidado, não necessariamente piora real. MQL piorou de 1→2, mas segue abaixo do corte. Relacionamento saiu de crítico (1, reunião vazia) para 2 (reunião aconteceu, mas reativa). Tendência: mista/indeterminada | flag histórica: 🟠 antecipação → 🔴 vermelho | confiança: média — recomendo confirmar números de fechamento do mês diretamente com o coordenador.",,,Agencia de turismo,2026-07-14,V1,Sim,,3300.0
legacy,EMPORIO MERLO (CAIU),Leonardo,,Não,,Sim,Tangara da Serra - MT,Cadu,,,,,,,,,Aviso Prévio,2026-07-24,2026-01-28,,,518. EMPORIO MERLO LTDA,,,5000.0,,,0.0,Guilherme,,FALSE,FALSE,⚫ CRITICAL,,,,,,,Não temos,Link do Contrato,,Empório Merlo [Growth Pack 3.0] - Padrão [Visão Por Canal],,,,6,1000.0,,,PDV,,,,0.0,,,,,,,,,,,,,Churn,0,,,,Restaurante,,V3,Sim,,1000.0
legacy,A B MORAES,Leonardo,,Não,Não,Sim,Salto - SP,Cadu,,,,,,,,,Saudável,2026-07-31,2026-07-03,,,721. A B MORAES,,,4225.28,,🔴 VERMELHO,1500.0,Guilherme,,Nenhuma tarefa ativa vencida na workspace.,"Call desta semana foi de rescisão contratual, não check-in comercial — nenhum número de funil apresentado.","Desalinhamento de escopo prometido (Mercado Livre, conforme vendido por Jonas) x entregue (estruturação de redes sociais primeiro) — reconhecido pela própria V4 como falha de comunicação na venda, motivo central da insatisfação.","CRÍTICO: cliente solicitou formalmente o encerramento do contrato nesta call, com multa de 30% acordada. Elogiou a equipe técnica, mas quer sair por causa do processo comercial/promessa não cumprida.","Contrato em processo de rescisão — sem produto validado, sem faturamento a reportar.",,,,,,Link do Contrato,eKyte,,Gestão de Alerta (Loop),,,1,1500.0,,,Inside Sales,3.0,1.0,1.0,1.0,1.0,,,,,,,41.0,,,,,Link da apresentação,,"2 avaliações válidas (05/08, 12/08). Relacionamento piorou de nota 1 (risco de cancelamento) para nota 1 confirmado (cancelamento formalmente solicitado pelo cliente nesta call, com multa de 30% acordada). ATENÇÃO: coluna 'Churn realizado' (coluna D) ainda marca 'Não' — recomendo fortemente atualizar esse campo, pois o cliente já pediu o encerramento formalmente em 12/08. Tendência: piorando (crítico) | flag histórica: 🟡 amarelo → 🔴 vermelho | confiança: alta.",,,Bombas Hidrojato,,V1,Não,,3000.0
legacy,PLATA SERVIÇOS,Leonardo,,Não,Não,Não,Sobral - CE,Cadu,,,,,,,,,Saudável,2026-07-31,2026-06-17,,,726. PLATA SERVICOS,,,5541.5,,🟡 AMARELO,,Guilherme,,"1 tarefa ativa vencida, sem tag Aguardando Aprovação.","Projeto novo, campanhas ainda não ativas — cronograma prevê ativação após finalização da infraestrutura de dados.",Sem entrega ainda avaliável — projeto em planejamento.,"Reunião 'Plata & V4 | Planejamento' (06/08) foi substantiva: metodologia V4 (funil reverso) definida, verba de mídia alocada (R$3.000/mês, 60% Google/40% Meta), metas de performance de 90 dias estabelecidas.","Projeto novo, ainda sem campanha ativa — 'Planejamento do Q3 = Não começou'. Regra CARE aplicada.",,,,,,Link do Contrato,eKyte,,Gestão de Alerta (Loop),,,1,,,,Inside Sales,1.0,2.0,2.0,3.0,3.0,,,,,,,65.0,,,,,Não começou,,"Atualização semanal (03-07/08). Planejamento estratégico robusto fechado com o cliente em 06/08 (metodologia, orçamento, metas de 90 dias). Projeto ainda não ativou campanhas. Tendência: melhorando (estruturação) | confiança: média.",,,Segurança,,V1,Não,,
legacy,MATEUS SUPLEMENTOS,Leonardo,,Não,Não,Sim,Vale Açu - RN,Cadu,,,,,,,,,Antecipação,2026-07-31,2026-05-26,,2026-07-24,691. MATEUS SUPLEMENTOS,,,5017.53,,🔴 VERMELHO,0.0,Guilherme,,Nenhuma tarefa ativa vencida.,Nenhuma reunião encontrada nesta semana.,Sem evidência de qualidade nesta semana.,CRÍTICO: zero reunião confirmada. Coordenador confirma que a conta está em processo de encerramento.,Sem dado de resultado apresentado.,,,,,,Link do contrato,eKyte,,Gestão de Alerta (Loop),,,2,2000.0,,,PDV,3.0,1.0,2.0,1.0,1.0,,,,,,,46.0,,,,,Link da apresentação,,"Atualização semanal (03-07/08). Conta em processo de encerramento, segundo o coordenador — sem reunião esta semana pelo mesmo motivo (mesmo padrão de EMEC e Conclave). Tendência: piorando | confiança: baixa.",,,Suplementos,2026-07-14,V1,Sim,,2000.0
legacy,MOSSORÓ EMPRESARIAL,Leonardo,4000000.0,Não,Não,Não,São Luís - MA,Cadu,,,,,,,,,Saudável,2026-07-31,2026-07-29,,,687. MOSSORO EMPRESARIAL,,,7493.33,,🟡 AMARELO,,Guilherme,,Nenhuma tarefa ativa vencida.,"Sem dado de funil — projeto novo, ainda sem campanha ativa.",Sem entrega ainda avaliável — projeto novo.,CRÍTICO: reunião de planejamento remarcada pela 2ª vez consecutiva. Projeto novo que ainda não conseguiu emplacar uma sessão de planejamento efetiva com o cliente.,"Projeto novo, sem meta de Resultado pactuada. Regra CARE aplicada.",,,,,,Link do Contrato,eKyte,,,,,0,,,,Inside Sales,3.0,2.0,2.0,1.0,3.0,,,,,,,65.0,,,,,,,"Atualização semanal (03-07/08). Reunião de planejamento remarcada pela 2ª vez — vale atenção, mesmo sendo projeto novo (reagendamentos repetidos podem sinalizar baixa prioridade do cliente). Tendência: indeterminada | confiança: baixa.",,,Móveis,,V1,Não,SMALL,
legacy,SUÍTES VISTA PRO MAR,Leonardo,1500000.0,Não,Não,Não,Ilha Bela - SP,Cadu,,,,,,,,,Saudável,2026-08-04,2026-07-30,,,749. SUITES VISTA PRO MAR ILHABELA,,,5051.92,,🔴 VERMELHO,,Guilherme,,,,,,,,,,,,Link do Contrato,,,,,,0,,,,Inside Sales,2.0,2.0,2.0,1.0,3.0,,,,,,,53.0,,,,,,0,,,,Aluguel,,V1,Não,SMALL,
